operadora,id_validador,latitude,longitude,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
VIACAO REDENTOR LTDA.,B35T020D00201768,-22.95205545,-43.35018659,2026-04-26,FECHADO,2026-04-26 00:00:54.268456,2026-04-26 00:04:54.448256,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206786,-22.95326241,-43.34973456,2026-04-26,FECHADO,2026-04-26 00:00:00.82759,2026-04-26 00:04:00.65677,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203829,-22.95321562,-43.35071417,2026-04-26,FECHADO,2026-04-26 00:00:45.278718,2026-04-26 00:04:45.700109,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202968,-22.9523115,-43.34823943,2026-04-26,FECHADO,2026-04-26 00:00:23.47143,2026-04-26 00:04:23.348198,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00207573,-22.95288074,-43.34877478,2026-04-26,FECHADO,2026-04-26 00:00:09.640463,2026-04-26 00:04:09.435401,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204082,-22.95325339,-43.35059207,2026-04-26,FECHADO,2026-04-26 00:00:19.404623,2026-04-26 00:04:18.906641,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202800,-22.9527362,-43.35013789,2026-04-26,FECHADO,2026-04-26 00:00:04.931215,2026-04-26 00:04:04.747402,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B4CT020D00400242,-22.95307354,-43.34971832,2026-04-26,FECHADO,2026-04-26 00:00:09.270215,2026-04-26 00:04:09.27522,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00207840,-22.95312267,-43.35115447,2026-04-26,FECHADO,2026-04-26 00:00:15.177809,2026-04-26 00:04:15.159451,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202115,-22.95291603,-43.3500183,2026-04-26,FECHADO,2026-04-26 00:00:34.787227,2026-04-26 00:04:34.696304,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208126,-22.95362237,-43.35005754,2026-04-26,FECHADO,2026-04-26 00:00:44.078042,2026-04-26 00:04:44.042533,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204510,-22.95267916,-43.34860581,2026-04-26,FECHADO,2026-04-26 00:00:51.008919,2026-04-26 00:04:51.163863,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205586,-22.95262575,-43.34884177,2026-04-26,FECHADO,2026-04-26 00:00:36.355262,2026-04-26 00:04:36.284224,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B4CT020D00400236,-22.95350874,-43.34988123,2026-04-26,FECHADO,2026-04-26 00:00:44.22072,2026-04-26 00:04:44.498318,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204026,-22.95295474,-43.35022228,2026-04-26,FECHADO,2026-04-26 00:00:02.244711,2026-04-26 00:04:02.069994,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205113,-22.95264331,-43.34825025,2026-04-26,FECHADO,2026-04-26 00:00:46.080977,2026-04-26 00:04:46.19842,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204532,-22.95268508,-43.35101622,2026-04-26,FECHADO,2026-04-26 00:00:10.604052,2026-04-26 00:04:10.571933,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204140,-22.95261265,-43.34894784,2026-04-26,FECHADO,2026-04-26 00:00:40.925399,2026-04-26 00:04:41.256041,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203494,-22.95188468,-43.34845898,2026-04-26,FECHADO,2026-04-26 00:00:47.978176,2026-04-26 00:04:54.563437,5,5,6,6,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203948,-22.95187441,-43.34980783,2026-04-26,FECHADO,2026-04-26 00:00:38.525177,2026-04-26 00:04:38.49512,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204183,-22.95289124,-43.34824284,2026-04-26,FECHADO,2026-04-26 00:00:15.773916,2026-04-26 00:04:15.821803,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201123,-22.95224588,-43.34982123,2026-04-26,FECHADO,2026-04-26 00:00:42.263259,2026-04-26 00:04:42.27706,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206400,-22.95197891,-43.35027938,2026-04-26,FECHADO,2026-04-26 00:00:33.119413,2026-04-26 00:04:32.849543,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208045,-22.95335123,-43.35085994,2026-04-26,FECHADO,2026-04-26 00:00:10.583171,2026-04-26 00:04:10.532539,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00207606,-22.95318494,-43.34978655,2026-04-26,FECHADO,2026-04-26 00:00:41.789018,2026-04-26 00:04:41.421101,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208838,-22.99686152,-43.36571509,2026-04-26,FECHADO,2026-04-26 00:00:18.958928,2026-04-26 00:04:18.563522,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201856,-22.95324091,-43.34978911,2026-04-26,FECHADO,2026-04-26 00:00:22.9016,2026-04-26 00:04:22.4884,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202632,-22.95283327,-43.34992595,2026-04-26,FECHADO,2026-04-26 00:00:20.642736,2026-04-26 00:04:20.880487,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203173,-22.95256593,-43.34833994,2026-04-26,FECHADO,2026-04-26 00:00:18.500509,2026-04-26 00:04:18.051578,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00200717,-22.95178289,-43.34856165,2026-04-26,FECHADO,2026-04-26 00:00:10.269652,2026-04-26 00:04:10.169695,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204953,-22.9519725,-43.34859796,2026-04-26,FECHADO,2026-04-26 00:00:02.750171,2026-04-26 00:04:02.409925,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201220,-22.95248328,-43.35008041,2026-04-26,FECHADO,2026-04-26 00:00:44.72815,2026-04-26 00:04:45.056059,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204259,-22.95283557,-43.34962386,2026-04-26,FECHADO,2026-04-26 00:00:42.030866,2026-04-26 00:04:42.360399,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205070,-22.95244142,-43.35077185,2026-04-26,FECHADO,2026-04-26 00:00:35.756466,2026-04-26 00:04:35.683385,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204271,-22.97360481,-43.37212516,2026-04-26,FECHADO,2026-04-26 00:00:10.356684,2026-04-26 00:04:10.519738,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201197,-22.95289499,-43.34838762,2026-04-26,FECHADO,2026-04-26 00:00:47.129357,2026-04-26 00:04:47.086175,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203586,-22.95276703,-43.35001195,2026-04-26,FECHADO,2026-04-26 00:00:38.451129,2026-04-26 00:04:38.050877,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208302,-22.95290943,-43.35087318,2026-04-26,FECHADO,2026-04-26 00:00:09.607337,2026-04-26 00:04:09.516985,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00209838,-22.9521084,-43.3500835,2026-04-26,FECHADO,2026-04-26 00:00:24.660989,2026-04-26 00:04:24.539984,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204959,-22.95267122,-43.35031613,2026-04-26,FECHADO,2026-04-26 00:00:34.977541,2026-04-26 00:04:34.535592,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203273,-22.95210657,-43.34976804,2026-04-26,FECHADO,2026-04-26 00:00:13.43576,2026-04-26 00:04:13.281004,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202797,-22.95285016,-43.3499037,2026-04-26,FECHADO,2026-04-26 00:00:47.849586,2026-04-26 00:04:47.321614,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204343,-22.95246055,-43.34904493,2026-04-26,FECHADO,2026-04-26 00:00:03.936097,2026-04-26 00:04:03.304658,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210541,-22.95291562,-43.35065908,2026-04-26,FECHADO,2026-04-26 00:00:16.634637,2026-04-26 00:04:16.617091,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B4CT020D00400289,-22.95305187,-43.35010898,2026-04-26,FECHADO,2026-04-26 00:00:55.590457,2026-04-26 00:04:55.893547,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205359,-22.95293374,-43.34846689,2026-04-26,FECHADO,2026-04-26 00:00:04.401927,2026-04-26 00:04:04.343357,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204242,-22.95355034,-43.34992136,2026-04-26,FECHADO,2026-04-26 00:00:18.116502,2026-04-26 00:04:17.710354,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201932,-22.95328444,-43.35075872,2026-04-26,FECHADO,2026-04-26 00:00:36.284535,2026-04-26 00:04:36.306215,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203341,-22.96398611,-43.33516457,2026-04-26,FECHADO,2026-04-26 00:00:13.794845,2026-04-26 00:04:13.801268,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203617,-22.97650214,-43.49392296,2026-04-26,FECHADO,2026-04-26 00:00:39.468499,2026-04-26 00:04:39.242938,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206870,-22.95207184,-43.34980784,2026-04-26,FECHADO,2026-04-26 00:00:55.494412,2026-04-26 00:04:56.213825,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00207208,-22.95327921,-43.34983411,2026-04-26,FECHADO,2026-04-26 00:00:30.923581,2026-04-26 00:04:30.766559,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210537,-22.95250712,-43.34901953,2026-04-26,FECHADO,2026-04-26 00:00:45.647599,2026-04-26 00:04:45.574082,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201227,-22.95242236,-43.34881223,2026-04-26,FECHADO,2026-04-26 00:00:00.691222,2026-04-26 00:04:01.141392,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204063,-22.95161152,-43.34881098,2026-04-26,FECHADO,2026-04-26 00:00:08.040374,2026-04-26 00:04:08.198266,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201479,-22.95227775,-43.34853066,2026-04-26,FECHADO,2026-04-26 00:00:28.157637,2026-04-26 00:04:27.877595,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203492,-22.9530843,-43.35034123,2026-04-26,FECHADO,2026-04-26 00:00:01.374203,2026-04-26 00:04:01.210832,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202633,-22.95351726,-43.35066235,2026-04-26,FECHADO,2026-04-26 00:00:24.71951,2026-04-26 00:04:24.640931,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204444,-22.95172246,-43.34902997,2026-04-26,FECHADO,2026-04-26 00:00:32.270103,2026-04-26 00:04:32.044905,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203496,-22.9528657,-43.34980798,2026-04-26,FECHADO,2026-04-26 00:00:16.536656,2026-04-26 00:04:16.199908,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210215,-22.95314007,-43.35081033,2026-04-26,FECHADO,2026-04-26 00:00:02.427022,2026-04-26 00:04:02.380861,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208073,-22.95322134,-43.35077327,2026-04-26,FECHADO,2026-04-26 00:00:41.90158,2026-04-26 00:04:41.594097,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00209395,-22.95202567,-43.35025215,2026-04-26,FECHADO,2026-04-26 00:00:10.661928,2026-04-26 00:04:10.123537,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202476,-22.9521637,-43.35017063,2026-04-26,FECHADO,2026-04-26 00:00:48.721539,2026-04-26 00:04:48.775426,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00209917,-22.9520301,-43.35018484,2026-04-26,FECHADO,2026-04-26 00:00:59.717694,2026-04-26 00:04:59.894102,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202817,-22.95372527,-43.35029161,2026-04-26,FECHADO,2026-04-26 00:00:21.291087,2026-04-26 00:04:20.717325,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205061,-22.95207741,-43.3496556,2026-04-26,FECHADO,2026-04-26 00:00:22.277303,2026-04-26 00:04:22.209537,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206789,-22.95258387,-43.35009414,2026-04-26,FECHADO,2026-04-26 00:00:21.841929,2026-04-26 00:04:21.569546,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206862,-22.95226385,-43.34930311,2026-04-26,FECHADO,2026-04-26 00:00:05.910625,2026-04-26 00:04:05.984701,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202395,-22.95249005,-43.34913037,2026-04-26,FECHADO,2026-04-26 00:00:01.317582,2026-04-26 00:04:01.282128,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B4CT020D00400082,-22.95271833,-43.34990794,2026-04-26,FECHADO,2026-04-26 00:00:35.027042,2026-04-26 00:04:34.642442,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205206,-22.95254094,-43.34905034,2026-04-26,FECHADO,2026-04-26 00:00:29.676771,2026-04-26 00:04:29.443304,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206785,-22.95245431,-43.3490837,2026-04-26,FECHADO,2026-04-26 00:00:04.145107,2026-04-26 00:04:03.845952,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206898,-22.95261194,-43.35096867,2026-04-26,FECHADO,2026-04-26 00:00:17.261505,2026-04-26 00:04:17.240477,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00200825,-22.95331128,-43.34996101,2026-04-26,FECHADO,2026-04-26 00:00:45.98052,2026-04-26 00:04:45.96213,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201193,-22.95180853,-43.34853895,2026-04-26,FECHADO,2026-04-26 00:00:59.651494,2026-04-26 00:03:59.5055,4,4,4,4,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203781,-22.95299337,-43.3499601,2026-04-26,FECHADO,2026-04-26 00:00:48.034332,2026-04-26 00:04:48.444346,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202406,-22.9524995,-43.35008848,2026-04-26,FECHADO,2026-04-26 00:00:21.221538,2026-04-26 00:04:21.380754,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204311,-22.95272675,-43.35011432,2026-04-26,FECHADO,2026-04-26 00:00:14.897845,2026-04-26 00:04:14.685328,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205116,-22.95293876,-43.35077778,2026-04-26,FECHADO,2026-04-26 00:00:34.676489,2026-04-26 00:04:34.569755,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202672,-22.9530155,-43.34880907,2026-04-26,FECHADO,2026-04-26 00:00:16.948385,2026-04-26 00:04:16.725397,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208809,-22.95197133,-43.35019848,2026-04-26,FECHADO,2026-04-26 00:00:41.870296,2026-04-26 00:04:41.498274,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203338,-22.95303651,-43.35005007,2026-04-26,FECHADO,2026-04-26 00:00:45.943282,2026-04-26 00:04:46.359016,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201418,-22.95296479,-43.35113166,2026-04-26,FECHADO,2026-04-26 00:00:57.04308,2026-04-26 00:04:57.044354,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201150,-22.95258131,-43.35049006,2026-04-26,FECHADO,2026-04-26 00:00:47.493082,2026-04-26 00:04:47.503537,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208811,-22.95205255,-43.34917085,2026-04-26,FECHADO,2026-04-26 00:00:16.634544,2026-04-26 00:04:16.470279,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205119,-22.9517892,-43.34845774,2026-04-26,FECHADO,2026-04-26 00:00:08.288445,2026-04-26 00:04:08.201566,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202856,-22.95252985,-43.35088193,2026-04-26,FECHADO,2026-04-26 00:00:20.987947,2026-04-26 00:04:20.831523,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210519,-22.95276466,-43.35026528,2026-04-26,FECHADO,2026-04-26 00:00:46.665316,2026-04-26 00:04:46.59105,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208917,-22.9524486,-43.35080076,2026-04-26,FECHADO,2026-04-26 00:00:31.89037,2026-04-26 00:04:31.636813,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203172,-22.95341341,-43.35060356,2026-04-26,FECHADO,2026-04-26 00:00:17.206201,2026-04-26 00:04:17.217258,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201318,-22.95248444,-43.34919788,2026-04-26,FECHADO,2026-04-26 00:00:15.046274,2026-04-26 00:04:15.221483,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201184,-22.95296642,-43.35115054,2026-04-26,FECHADO,2026-04-26 00:00:25.983756,2026-04-26 00:04:26.075979,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208072,-22.95267707,-43.35074262,2026-04-26,FECHADO,2026-04-26 00:00:10.962257,2026-04-26 00:04:10.80939,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204448,-22.97337285,-43.39374156,2026-04-26,FECHADO,2026-04-26 00:00:14.344677,2026-04-26 00:04:14.542493,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206747,-22.95307455,-43.35014811,2026-04-26,FECHADO,2026-04-26 00:00:51.983835,2026-04-26 00:04:52.299631,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00209743,-22.95254889,-43.34890569,2026-04-26,FECHADO,2026-04-26 00:00:06.66507,2026-04-26 00:04:06.418604,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210469,-22.95324348,-43.35085451,2026-04-26,FECHADO,2026-04-26 00:00:04.586974,2026-04-26 00:04:04.279219,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208545,-22.95321798,-43.35053838,2026-04-26,FECHADO,2026-04-26 00:00:40.298243,2026-04-26 00:04:40.218442,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210096,-22.95308192,-43.35082261,2026-04-26,FECHADO,2026-04-26 00:00:15.942613,2026-04-26 00:04:15.834421,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204363,-22.95203105,-43.34842919,2026-04-26,FECHADO,2026-04-26 00:00:31.751179,2026-04-26 00:04:31.388372,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B4CT020D00400063,-22.95332993,-43.35057795,2026-04-26,FECHADO,2026-04-26 00:00:28.352966,2026-04-26 00:04:28.315829,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00209780,-22.95327349,-43.35023047,2026-04-26,FECHADO,2026-04-26 00:00:40.044408,2026-04-26 00:04:39.69356,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B4CT020D00400169,-22.95336498,-43.35066636,2026-04-26,FECHADO,2026-04-26 00:00:16.837283,2026-04-26 00:04:16.675219,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00207431,-22.95304205,-43.35007005,2026-04-26,FECHADO,2026-04-26 00:00:30.847568,2026-04-26 00:04:30.504257,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210068,-22.95249128,-43.34966117,2026-04-26,FECHADO,2026-04-26 00:00:03.456257,2026-04-26 00:04:03.602092,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210520,-22.95193843,-43.34880931,2026-04-26,FECHADO,2026-04-26 00:00:39.277719,2026-04-26 00:04:38.502193,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00209742,-22.9530013,-43.35112798,2026-04-26,FECHADO,2026-04-26 00:00:40.881119,2026-04-26 00:04:40.543709,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208521,-22.95316669,-43.3506581,2026-04-26,FECHADO,2026-04-26 00:00:58.504161,2026-04-26 00:04:58.601115,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204401,-22.95268027,-43.3510144,2026-04-26,FECHADO,2026-04-26 00:00:01.489598,2026-04-26 00:04:01.243304,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208548,-22.95295793,-43.35046186,2026-04-26,FECHADO,2026-04-26 00:00:28.262228,2026-04-26 00:04:28.303342,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00209782,-22.95298953,-43.34995901,2026-04-26,FECHADO,2026-04-26 00:00:42.205419,2026-04-26 00:04:42.6237,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00207283,-22.95239375,-43.35086733,2026-04-26,FECHADO,2026-04-26 00:00:00.782815,2026-04-26 00:04:00.655039,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205581,-22.95306516,-43.3504361,2026-04-26,FECHADO,2026-04-26 00:00:27.116334,2026-04-26 00:04:27.007071,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202591,-22.95304009,-43.34990475,2026-04-26,FECHADO,2026-04-26 00:00:28.599775,2026-04-26 00:04:28.882838,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00207574,-22.95323943,-43.34994806,2026-04-26,FECHADO,2026-04-26 00:00:09.152203,2026-04-26 00:04:08.870898,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00205097,-22.95254672,-43.3493556,2026-04-26,FECHADO,2026-04-26 00:00:27.079298,2026-04-26 00:04:26.949588,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204201,-22.9517719,-43.3486354,2026-04-26,FECHADO,2026-04-26 00:00:02.379592,2026-04-26 00:04:01.851074,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208147,-22.95244441,-43.3483574,2026-04-26,FECHADO,2026-04-26 00:00:14.266356,2026-04-26 00:04:13.936874,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00210518,-22.95170026,-43.34869333,2026-04-26,FECHADO,2026-04-26 00:00:45.197572,2026-04-26 00:04:45.424994,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00206461,-22.95309315,-43.35042054,2026-04-26,FECHADO,2026-04-26 00:00:59.728047,2026-04-26 00:03:59.67818,4,4,4,4,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208071,-22.95332669,-43.35098445,2026-04-26,FECHADO,2026-04-26 00:00:47.722122,2026-04-26 00:04:47.750486,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00203612,-22.9532588,-43.35099752,2026-04-26,FECHADO,2026-04-26 00:00:15.357093,2026-04-26 00:04:15.184323,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208146,-22.95319031,-43.35028496,2026-04-26,FECHADO,2026-04-26 00:00:35.070796,2026-04-26 00:04:34.931256,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00208566,-22.95308549,-43.35042965,2026-04-26,FECHADO,2026-04-26 00:00:39.959218,2026-04-26 00:04:39.952903,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B4CT020D00400203,-22.95282455,-43.35033046,2026-04-26,FECHADO,2026-04-26 00:00:40.75601,2026-04-26 00:04:40.556847,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00202780,-22.95329447,-43.35022446,2026-04-26,FECHADO,2026-04-26 00:00:42.164363,2026-04-26 00:04:42.00345,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00204307,-22.95270022,-43.35061666,2026-04-26,FECHADO,2026-04-26 00:00:17.366239,2026-04-26 00:04:17.227813,5,5,5,5,1.0,1.0
VIACAO REDENTOR LTDA.,B35T020D00201609,-22.9527698,-43.34975626,2026-04-26,FECHADO,2026-04-26 00:00:06.986216,2026-04-26 00:04:06.69061,5,5,5,5,1.0,1.0
